Habitat	Flower petal color	Leaf type	Leaf blade edges	Flower symmetry	Fusion of sepals and petals	Fruit type	Bulblets replace flowers	Carpels fused	Cleistogamous flowers	Corolla palate	Epicalyx	Flower description	Flower reproductive parts	Form of style	Hypanthium	Inner tepals (Rumex)	Marks on petals	Nectar spur	Ovary position	Petal and sepal colors	Petal appearance	Petal folds or pleats	Petal hairs (Viola)	Petal length relative to sepals	Petal tips (Cuscuta)	Reproductive system	Scales inside corolla	Sepal and petal color	Sepal appendages	Sepals fused only to sepals	Stamen attachment	Stamen position relative to petals	Stamens fused	Staminodes	Stigma position	Umbel flower reproductive parts	Upper lip of bilabiate corolla	Achene relative orientation	Achene shape	Achene surface (Polygonum)	Achene type	Berry color	Capsule color (Viola)	Fruit (pyxis) dehiscence	Fruit features (Brassicaceae)	Fruit type (specific)	Legumes (Fabaceae)	Mericarp segment shape (Desmodium)	Spots or streaks on berries	Ovary stipe	Rows of seeds in fruit (Brassicaceae)	Schizocarpic fruit compression	Seed relative length	Seed surface	Wings on fruit	Fruits with thorn-like defensive structures	Leaves have glandular dots or scales	Sap	Sap color	Growth form	Young leaf color	Spines on plant	Hairs on underside of leaf	Hairs on upper side of leaf	Leaf arrangement	Leaf blade base	Leaf blade base shape	Leaf blade hairs	Leaf blade shape	Leaf surface color	Leaf spines	Leaf stalks	Leaf stalk attaches to leaf	Leaf stalk base	Leaf teeth and lobes	Leaves per node	Pinnately compound leaves	Stipule features	Stipules	Branched tendrils	Hair between stem nodes	Leaves on flowering stem	Tendril origin	Tendrils	Corolla morphology	Inflorescence	Petal and sepal arrangement	Capsule ribs	Capsule splits	Leaf tip	Hairs between stem nodes	"Anther with pink, reddish, or purplish tint"	Calyx growth after flowering	Calyx symmetry	The petal margins have cilia	Filament surface	Flower orientation	Fringed petal edges	Hairs on flower stalk	Hairs on inflorescence axis	Perianth shape	Petal narrows at the base	Petal outline	Petal tip shape	Sepal appearance	Sepal color	Sepal shape	Sepal uniformity	Stamen lengths	The stigma protrudes beyond the mouth of the corolla	Fruit shape	Fruit stalk orientation	Hairs on fruit	Bracteoles	Floral bract texture	Floral bracts	Hairs on leaf stalk	Hooked hairs on underside of leaf	Inflated hairs on leaf	Leaf blade base symmetry	There is a noticeable powdery or waxy bloom on the underside of the leaf	Leaf blade flatness	Leaf blade primary vein pattern	Leaf blade texture	Leaf blade vein pattern	Leaf blade veins	Leaf hair orientation	The upper side of the leaf	Tufts (clusters) of small leaves in axils	Leaf appearance change from the base to further up on the stem	Leaf appearance along the stem	Leaflet petiolules	Stipels	Plant odor	Direction of stem hairs	Hooked hairs on stem between nodes	The stem has a powdery or waxy film on it that can be rubbed away	Stem nodes swollen	Stem orientation	Stem spacing	The petals have at least one nectary	Sepal texture	The stipule margins have teeth on them	The stipules are fused to the petioles for some or most of their length	The stems are succulent	Anther attachment	The sepals have cilia on their edges	Sepal special features	Sepal tip shape	Inflorescence type
terrestrial	blue to purple	simple	entire	radially symmetrical	fused into a cup or tube	dry but does not split open	no	fused	no	no	no	superior ovary and no hypanthium	?	"knob-like at the tip, and unbranched"	no	?	?	no	above the point of petal  attachment	blue to purple	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	?	is different	no	?	attached at the bases of petals||attached at the bases of petals	lined up with sepals	?	no	?	?	?	?	?	?	?	?	?	?	?	splits into sections with one or more seeds each (schizocarp)	with prickles on nutlets in 2 rows	?	?	no	?	not flattened	?	?	no	yes	no	clear and watery	clear	?	green	no	fuzzy or hairy	?	1 leaf per node (alternate)	has no stalk	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow||rounded at the base"	?	lance-shaped; widest below the middle and tapering at both ends (lanceolate)||very narrow with more or less parallel sides (linear)||rectangular with rounded ends (oblong)	uniform	no	?	?	?	entire	one	?	?	no	?	?	at least one full leaf above the base	?	no	?	nearly all flowers are arrayed on one side of the inflorescence axis||flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	"plain, without glands or branches, and not tangled"	?	?	radially symmetrical	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Lappula squarrosa	Lappula	Boraginaceae	Boraginales
terrestrial	yellow	?	?	bilaterally symmetrical	?	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	"knob-like at the tip, and unbranched"	yes	?	?	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	at the tip of the style	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	with valves that split elastically and coil	?	?	no||yes	?	?	?	?	no	no	?||no	clear and watery	clear	herb	green	no	?	?	1 leaf per node (alternate)	?	?	?	?	?||uniform	?	?	?	?	?	one	?	?	yes	no	no	?	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	?	no	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	abruptly	?	?	"green or brown, and leaf-like in texture"	green to brown	widest below the middle and broadly tapering at both ends (ovate)||roughly triangular	all about the same size	?	?	"widest in the middle and tapering to each end (ellipsoid)||flat or strongly compressed||narrrow, widest above the middle and tapering at both ends (oblanceoloid)||longer than wide and with rounded ends (obloid)"	?	no	no	?	yes	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	no	no	?	?	yes	no	upright or angled outwards	solitary plant||a few plants are growing together	?	"very thin but flexible, like a membrane||leaf-like"	no	no	?	?	?	?	sharply pointed (acute)	?	Lathyrus aphaca	Lathyrus	Fabaceae	Fabales
wetlands	blue to purple	compound	entire	bilaterally symmetrical	not fused||fused into a cup or tube	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	?	yes	?	no marks	no	above the point of petal  attachment	blue to purple	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	?	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	?	?	?	?	?	?	?	smooth or without markings	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	has stalk (petiole)	?	?	widest near the middle and tapering at both ends (elliptic)	uniform	no	yes	at the basal margin	?	entire	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes||no	yes||no	at least one full leaf above the base	from a leaf or leaflet	no||yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	?	"plain, without glands or branches, and not tangled||no"	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	abruptly	"egg-shaped with the widest point above the middle (obovate)||roughly circular, as wide as long (orbicular)"	?	"green or brown, and leaf-like in texture"	blue to purple||green to brown||pink to red	"lance-shaped; narrow, gradually tapering from the base to the tip (lanceolate)||extremely narrow, thread-like (linear)||roughly triangular"	one or more is much narrower or shorter than the others	?	?	flat or strongly compressed||longer than wide and with rounded ends (obloid)	?	no||yes	no	?	yes	?	no	no	symmetrical	no	flat (planar) at the edges	the secondary veins branch off at intervals from the primary vein	fleshy||spongy	the major veins form a net-like pattern due to splitting and rejoining	one main vein running from the base towards the tip	?	is dull or slightly shiny	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	no	no	?	no	no	?	"trail at the base, but may turn upwards at the tips"	?	?	?	no	?	?	?	?	?	?	?	Lathyrus japonicus	Lathyrus	Fabaceae	Fabales
terrestrial	blue to purple||pink to red||white	compound	entire	bilaterally symmetrical	not fused||fused into a cup or tube	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	?	yes	?	no marks	no	above the point of petal  attachment	blue to purple||pink to red||white	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	?	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	?	?	?	?	?	?	?	?||with a netlike pattern	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	has stalk (petiole)	?	?	widest near the middle and tapering at both ends (elliptic)||very narrow with more or less parallel sides (linear)||roughly circular as wide as long (orbicular)||widest below the middle and broadly tapering at both ends (ovate)	uniform	no	yes||no	?||at the basal margin	?	entire	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes	no	at least one full leaf above the base	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	?	no	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	?	?	?	no hairs	?	abruptly	"egg-shaped with the widest point above the middle (obovate)||roughly circular, as wide as long (orbicular)"	?	"green or brown, and leaf-like in texture"	blue to purple||green to brown	"?||rectangular, but with rounded ends (oblong)||roughly triangular"	one or more is much narrower or shorter than the others	?	?	flat or strongly compressed||longer than wide and with rounded ends (obloid)	?	no	no	?	yes	?	no	no	symmetrical	yes	flat (planar) at the edges	the secondary veins branch off at intervals from the primary vein	?	the major veins form a net-like pattern due to splitting and rejoining	one main vein running from the base towards the tip	?	is dull or slightly shiny	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	no	no	?	no	yes||no	?	upright or angled outwards	?	?	?	no	?	?	?	?	?	?	?	Lathyrus latifolius	Lathyrus	Fabaceae	Fabales
terrestrial||wetlands	white||yellow	compound	entire	bilaterally symmetrical	?	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	?	yes	?	?	no	above the point of petal  attachment	white||yellow	"thin, delicate, pigmented"	no||yes	?	petals longer than sepals	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	?	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	with valves that split elastically and coil	?	?	no||yes	?	?	?	?	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	has stalk (petiole)	rounded at the base	?	widest near the middle and tapering at both ends (elliptic)||widest below the middle and broadly tapering at both ends (ovate)	uniform	no	yes	at the basal margin	?	entire	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes	no	at least one full leaf above the base	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	"bluntly pointed (obtuse)||rounded, with no point"	no	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	bends downwards||hangs downwards	?	?	no hairs	?	abruptly	?	?	"green or brown, and leaf-like in texture||resemble petals in color and texture"	green to brown||white	?	one or more is much narrower or shorter than the others	?	?	"widest in the middle and tapering to each end (ellipsoid)||flat or strongly compressed||narrrow, widest above the middle and tapering at both ends (oblanceoloid)||longer than wide and with rounded ends (obloid)"	?	no	no	?	yes	no	?	?	symmetrical	yes	?	the secondary veins branch off at intervals from the primary vein	leafy (herbaceous)	?	one main vein running from the base towards the tip	?	is dull or slightly shiny	?	gradual	"all leaves are nearly similar in size, teeth, and length of stalks"	?	no	no	?	?	?	no	?||upright or angled outwards	solitary plant||a few plants are growing together	?	"very thin but flexible, like a membrane||leaf-like"	no	?	no	?	?	?	sharply pointed (acute)	?	Lathyrus ochroleucus	Lathyrus	Fabaceae	Fabales
terrestrial	blue to purple||pink to red||white	compound	entire	bilaterally symmetrical	?	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	"knob-like at the tip, and unbranched"	yes	?	?	no	above the point of petal  attachment	blue to purple||pink to red||white	"thin, delicate, pigmented"	no||yes	?	petals longer than sepals	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	at the tip of the style	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	with valves that split elastically and coil	?	?	no	?	?	?	smooth or without markings	no	no	no	clear and watery	clear	herb	green	no	?	?	1 leaf per node (alternate)	has stalk (petiole)	rounded at the base	?	widest near the middle and tapering at both ends (elliptic)||widest below the middle and broadly tapering at both ends (ovate)	uniform	no	yes	at the basal margin	?	"margin is wavy, but does not have teeth"	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes	yes	at least one full leaf above the base	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	sharply pointed (acute)||bluntly pointed (obtuse)	"plain, without glands or branches, and not tangled"	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	?	?	yes	hairs without glands	?	abruptly	?	?	"green or brown, and leaf-like in texture"	?	?	all about the same size	?	?	flat or strongly compressed||longer than wide and with rounded ends (obloid)	?	yes	no	?	yes	yes	?	?	symmetrical	?	?	the secondary veins branch off at intervals from the primary vein	leafy (herbaceous)	?	one main vein running from the base towards the tip	?	is dull or slightly shiny	?	gradual	"all leaves are nearly similar in size, teeth, and length of stalks"	?	no	no	?	?	?	no	"upright or angled outwards||trail at the base, but may turn upwards at the tips"	solitary plant||a few plants are growing together	?	?	no	?	no	?	?	?	?	?	Lathyrus odoratus	Lathyrus	Fabaceae	Fabales
terrestrial||wetlands	blue to purple||white	compound	entire	bilaterally symmetrical	not fused||fused into a cup or tube	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	?	yes	?	no marks	no	above the point of petal  attachment	blue to purple||white	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	?	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	?	?	?	?	?	?	?	smooth or without markings	no	no	no	clear and watery	clear	herb	green	no	fuzzy or hairy	fuzzy or hairy	1 leaf per node (alternate)	has stalk (petiole)	?	simple hairs with no glands	lance-shaped; widest below the middle and tapering at both ends (lanceolate)||very narrow with more or less parallel sides (linear)||rectangular with rounded ends (oblong)	uniform	no	yes	at the basal margin	?	entire	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes	yes	at least one full leaf above the base	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	?	"plain, without glands or branches, and not tangled"	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	abruptly	egg-shaped with the widest point above the middle (obovate)||widest below the middle and broadly tapering at both ends (ovate)	?	"green or brown, and leaf-like in texture"	blue to purple||green to brown||pink to red	"?||rectangular, but with rounded ends (oblong)||roughly triangular"	one or more is much narrower or shorter than the others	?	?	flat or strongly compressed||longer than wide and with rounded ends (obloid)	?	no	no	?	yes	?	no	no	symmetrical	no	flat (planar) at the edges	the secondary veins branch off at intervals from the primary vein	?	?	one main vein running from the base towards the tip	?	is dull or slightly shiny	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	no	no	?	no	no	?	upright or angled outwards	?	?	?	yes	?	?	?	no||yes	?	?	?	Lathyrus palustris	Lathyrus	Fabaceae	Fabales
terrestrial	yellow	compound	entire	bilaterally symmetrical	not fused||fused into a cup or tube	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	?	yes	?	no marks	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	?	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	?	?	?	?	?	?	height is greater than width	smooth or without markings	no	no	no	clear and watery	clear	herb	green	no	fuzzy or hairy	fuzzy or hairy	1 leaf per node (alternate)	has stalk (petiole)	?	simple hairs with no glands	widest near the middle and tapering at both ends (elliptic)||lance-shaped; widest below the middle and tapering at both ends (lanceolate)||very narrow with more or less parallel sides (linear)	uniform	no	yes	at the basal margin	?	entire	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes||no	yes||no	at least one full leaf above the base	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	?	"plain, without glands or branches, and not tangled||no"	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	abruptly	"roughly circular, as wide as long (orbicular)"	?	"green or brown, and leaf-like in texture"	green to brown	"?||rectangular, but with rounded ends (oblong)||roughly triangular"	one or more is much narrower or shorter than the others	?	?	flat or strongly compressed||longer than wide and with rounded ends (obloid)	?	no||yes	no	?	yes	?	no	no	symmetrical	no	flat (planar) at the edges	?	?	?	?	?	is dull or slightly shiny	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	no	no	?	no	no	?	"upright or angled outwards||trail at the base, but may turn upwards at the tips"	?	?	?	no	?	?	?	?	?	?	?	Lathyrus pratensis	Lathyrus	Fabaceae	Fabales
terrestrial	blue to purple||pink to red||white	compound	entire	bilaterally symmetrical	?	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	narrow at the tip and unbranched	yes	?	?	no	above the point of petal  attachment	blue to purple||pink to red||white	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	at the tip of the style	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	with valves that split elastically and coil	?	?	no||yes	?	?	?	smooth or without markings	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	?	?	?	lance-shaped; widest below the middle and tapering at both ends (lanceolate)||very narrow with more or less parallel sides (linear)	uniform	no	?	?	?	entire	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes	no	at least one full leaf above the base	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	?	no	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	"bell-shaped, with a tube about as long as wide, flaring at the mouth (campanulate)"	abruptly	?	?	"green or brown, and leaf-like in texture"	green to brown	roughly triangular	all about the same size	?	?	widest in the middle and tapering to each end (ellipsoid)	?	?	no	?	yes	?	?	?	?	?	?	the major veins radiate out from one point at the base	leafy (herbaceous)	?	?	?	?	?	gradual	"all leaves are nearly similar in size, teeth, and length of stalks"	?	no	no	?	?	?	no	upright or angled outwards	solitary plant||a few plants are growing together	?	"very thin but flexible, like a membrane||leaf-like"	?	?	no	?	no	?	tapers to a very narrow point (acuminate)||sharply pointed (acute)	?	Lathyrus sativus	Lathyrus	Fabaceae	Fabales
terrestrial	blue to purple||pink to red	compound	entire	bilaterally symmetrical	?	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	"knob-like at the tip, and unbranched"	yes	?	?	no	above the point of petal  attachment	blue to purple||pink to red	"thin, delicate, pigmented"	no||yes	?	petals longer than sepals	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	at the tip of the style	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	with valves that split elastically and coil	?	?	no||yes	?	?	?	?	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	lance-shaped; widest below the middle and tapering at both ends (lanceolate)||rectangular with rounded ends (oblong)	uniform	no	yes	at the basal margin	?	entire	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes	no	at least one full leaf above the base	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	?	no	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	?	?	no	no hairs	?	abruptly	?	?	"green or brown, and leaf-like in texture"	green to brown	?	one or more is much narrower or shorter than the others	?	?	"widest in the middle and tapering to each end (ellipsoid)||flat or strongly compressed||narrow, widest below the middle and tapering at both ends (lanceoloid)||longer than wide and with rounded ends (obloid)"	?	no	no	?	yes	no	?	?	symmetrical	no	?	the major veins radiate out from one point at the base	leafy (herbaceous)	?	three or more main veins that start at or near the leaf blade base and run from the base towards the tip	?	is dull or slightly shiny	?	gradual	"all leaves are nearly similar in size, teeth, and length of stalks"	?	no	no	?	no	no	no	upright or angled outwards	solitary plant||a few plants are growing together	?	"very thin but flexible, like a membrane||leaf-like"	no	?	no	?	?	?	tapers to a very narrow point (acuminate)||sharply pointed (acute)	?	Lathyrus sylvestris	Lathyrus	Fabaceae	Fabales
terrestrial	blue to purple||pink to red	compound	entire	bilaterally symmetrical	?	dry and splits open	no	?||solitary||not fused	no	no	no	superior ovary and hypanthium	both pollen- and seed-producing parts	"knob-like at the tip, and unbranched"	yes	?	?	no	above the point of petal  attachment	blue to purple||pink to red	"thin, delicate, pigmented"	no||yes	?	petals longer than sepals	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	?	?	yes	no	at the tip of the style	?	?	?	?	?	?	?	?	?	?	"splits into two valves, but has a single carpel like a pea pod (legume)"	with valves that split elastically and coil	?	?	no||yes	?	?	same width and height	smooth or without markings	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	widest near the middle and tapering at both ends (elliptic)||rectangular with rounded ends (oblong)||egg-shaped with the widest point above the middle (obovate)	uniform	no	yes	at the basal margin	is narrow where it attaches to the stem	entire	one	lack a terminal leaflet (even number of leaflets per axis)	?	yes	yes||no	no	at least one full leaf above the base	from a leaf or leaflet	yes	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"?||by two main valves, teeth or pores"	?	no	?	?	bilaterally symmetrical	?	"smooth, with no hairs or scales"	points upwards||angled outwards	no	no	no hairs	?	abruptly	egg-shaped with the widest point above the middle (obovate)||widest below the middle and broadly tapering at both ends (ovate)	?	"green or brown, and leaf-like in texture"	green to brown||white	roughly triangular	one or more is much narrower or shorter than the others	?	?	?	?	no	no	?	yes	no	no	?	symmetrical	?	flat (planar) at the edges	the secondary veins branch off at intervals from the primary vein	leafy (herbaceous)	the major veins form a net-like pattern due to splitting and rejoining	one main vein running from the base towards the tip	?	is dull or slightly shiny	?	gradual	"all leaves are nearly similar in size, teeth, and length of stalks"	no	no	no	?	?	?	no	upright or angled outwards	solitary plant||a few plants are growing together	?	"very thin but flexible, like a membrane||leaf-like"	no	?	no	?	no	?	tapers to a very narrow point (acuminate)||sharply pointed (acute)	?	Lathyrus tuberosus	Lathyrus	Fabaceae	Fabales
terrestrial	pink to red	simple	entire	radially symmetrical	not fused	dry and splits open	no	fused	no	no	no	superior ovary and no hypanthium	both pollen- and seed-producing parts	?	no	?	no marks	no	above the point of petal  attachment	pink to red	"thin, delicate, pigmented"	no	?	petals shorter than sepals	?	synoecious: all flowers have carpels and stamens	no	is different	no	?	not attached to petals	?	no	?	?	?	?	?	?	?	?	?	?	?	?	splits along seams to release seeds (capsule)	?	?	?	?	?	?	height is greater than width	with a netlike pattern	no	no	no	clear and watery	clear	herb	green	no	"fuzzy or hairy||not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)||>=3 leaves per node (whorled)	has stalk (petiole)||has no stalk	"heart-shaped with rounded lobes at the base (cordate)||wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	simple hairs with no glands	widest near the middle and tapering at both ends (elliptic)||lance-shaped; widest below the middle and tapering at both ends (lanceolate)||very narrow with more or less parallel sides (linear)||rectangular with rounded ends (oblong)	uniform	no	yes||no	?||at the basal margin	is narrow where it attaches to the stem	entire	three||one	?	?	no	?	yes	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	no ribs or wings	"by three main valves, teeth or pores"	sharply pointed (acute)	"plain, without glands or branches, and not tangled"	?	?	radially symmetrical||bilaterally symmetrical	?	?	?	?	?	?	?	?	?	?	?	blue to purple||green to brown||pink to red	"lance-shaped; narrow, gradually tapering from the base to the tip (lanceolate)||extremely narrow, thread-like (linear)||egg-shaped, but with the widest point above the middle (obovate)||widest below the middle and broadly tapering at both ends (ovate)"	one or more is much narrower or shorter than the others	two long stamens and two short ones (didynamous)	?	"egg-shaped, but with the widest point above the middle (obovoid)||egg-shaped (ovoid)||spherical"	?	?	?	?	?	?	no	no	symmetrical	no	?	the secondary veins branch off at intervals from the primary vein	?	?	one main vein running from the base towards the tip	standing up straight or curved in different directions	is dull or slightly shiny	?	gradual	"the lower leaves are larger, toothier, and/or on longer stalks than the upper leaves"	?	?	no	"pressed flat against the plant, pointing towards the tip"	no	no	?	upright or angled outwards	solitary plant||a few plants are growing together	?	?	?	?	?	?	?	?	?	?	Lechea intermedia	Lechea	Cistaceae	Malvales
